id,sale_warn,sale_warn_msg,use_parent_address,street,supplier,city,user_id,zip,title,function,country_id/id,company_id,parent_id/id,type,email,is_company,website,lang,fax,street2,phone,ref,active,tz,customer,credit_limit,mobile,opt_out,notify_email,property_payment_term_id/id,property_supplier_payment_term_id/id,property_product_pricelist/id,property_account_receivable_id,property_account_payable_id,property_account_position_id,property_delivery_carrier_id,property_stock_supplier/id,category_id/id,name2,eev_member,eev_number,eev_alarm,region_id/id,pobox_nr,pobox_zip,pobox_city,companytype,headquarter_id/id,mailing_email,mailing,department,lastname,firstname,partner_invoicing_id/id,influence,partner_state,property_purchase_currency_id
partner_10195,warning,"Geh\'f6rt der Etavis-Gruppe

Auftragsrabatte: 20 % +
ab Fr. \tab 2'000\tab 1 %
ab Fr. \tab 5'000 \tab 2 %
ab Fr. \tab 10'000 \tab 3 %
ab Fr. \tab 20'000 \tab 4 %
ab Fr. \tab 30'000\tab 5 %
ab Fr. \tab 40'000\tab 6 %
ab Fr. \tab 50'000\tab 7 %\lang1031
\f1
Nur Lieferadresse! Rechnungsadresse immer Hauptsitz

Rechnungsadresse=ETAVIS Beutler AG, Burgdorf (13207)
",FALSE,Rüegsaustrasse 2,false,Hasle-Rüegsau,mle,3415,,,base.ch,Swisslux AG,,contact,h-r@etavis.ch,TRUE,www.etavis.ch,de_DE,+41 34 460 11 15,,+41 34 460 11 11,10195,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_60dn45d3s,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_15,scenario.partner_category_6",,FALSE,,FALSE,,,,,branch,,1,0,,ETAVIS Beutler AG,,,,,
partner_10213,warning,"
Alle Direktbestellungen durch Atel-Filialen m\'fcssen nach R\'fccksprache mit einem Grossisten derer Wahl abgewickelt werden. Gem. Vereinbarung zwischen PGL und Hrn. Baumann, Atel St. Gallen vom 06.05.04




",FALSE,Bernstrasse 41,false,Rothrist,mle,4852,,,base.ch,Swisslux AG,,contact,info.rothrist@alpiq.com,TRUE,www.alpiq-intec.ch,de_DE,,,+41 62 7852211,10213,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_16,scenario.partner_category_6",,FALSE,,FALSE,,,,,,,,0,,Alpiq InTec West AG,,,,,
partner_10224,warning,"Geb\'e4udeleittechnik





",FALSE,Elektrische Unternehmungen,false,Weinfelden,mka,8570,,,base.ch,Swisslux AG,,contact,info@elhag.ch,TRUE,www.elhag.ch,de_DE,+41 71 626 56 59,Amriswilerstrasse 155,+41 71 626 56 56,10224,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,1,1,,Ellenbroek Hugentobler AG,,,,,
partner_10243,no-message,,FALSE,Elektro + Telcom,false,Wollerau,dla,8832,,,base.ch,Swisslux AG,,contact,info@hiestand-elektro.ch,TRUE,,de_DE,+41 44 787 30 21,Hänggiwiesstrasse 3,+41 44 787 30 20,10243,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,8069,FALSE,,324,8832,,,,1,0,,Max Hiestand  AG,,,,,
partner_10245,no-message,,FALSE,Mühlemattstrasse 25,false,Oberwil BL,rgl,4104,,,base.ch,Swisslux AG,,contact,info@elektro-gutzwiller.ch,TRUE,,de_DE,+41 61 4061007,,+41 61 4061010,10245,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_60dn30d3s,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_19,scenario.partner_category_6",,FALSE,,FALSE,,315,4104,,headquarter,,1,0,,Elektro Gutzwiller AG,,,,,
partner_10248,warning,"
Bei Retouren \'fcberpr\'fcfen, ob Ger\'e4te aus Deutschland kommen!




",FALSE,Wilerstrasse  75,false,Gossau SG,mka,9200,,,base.ch,Swisslux AG,,contact,office-go@hubermonsch.ch,TRUE,www.hubermonsch.ch,de_DE,+41 71 388 77 88,,+41 71 388 77 66,10248,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_30,scenario.partner_category_6",,TRUE,9212,FALSE,,,,,,,1,0,,Huber + Monsch AG,,,,,
partner_10249,no-message,,FALSE,Ingenieurbüro,false,Flüelen,dla,6454,,,base.ch,Swisslux AG,,contact,uri@elpl-mettler.ch,TRUE,,de_DE,+41 41 871 00 73,Axenstrasse 73a,+41 41 870 73 00,10249,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_10,,FALSE,,FALSE,,,,,,,,0,,ELEKTRO-PLANUNG R. Mettler AG,,,,,
partner_10254,no-message,,FALSE,Bahnhofstrasse 23,false,Wangs,mka,7323,,,base.ch,Swisslux AG,,contact,elektropizol@elektro-pizol.ch,TRUE,www.elektro-pizol.ch,de_DE,+41 81 7236792,,+41 81 7237766,10254,true,Europe/Zurich,true,50000,,false,always,scenario.account_payment_term_60dn30d3s,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_19,scenario.partner_category_6",,FALSE,,FALSE,,,,,,,,1,,Elektro Pizol AG,,,,,
partner_10258,no-message,,FALSE,Spinnereistrasse 29,false,Rapperswil SG,rgl,8640,,,base.ch,Swisslux AG,,contact,rapperswil@bernauer.ch,TRUE,,de_DE,+41 55 2208021,,0844 80 50 50,10258,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_30,scenario.partner_category_6",,FALSE,,FALSE,,,,,,,1,0,,Bernauer AG,,,,,
partner_10260,warning,"
Achtung Lieferadresse : Obergrundstrasse 98
                                      6005 Luzern




",FALSE,Hirschengraben 33,false,Luzern,dla,6002,,,base.ch,Swisslux AG,,contact,info@ckwconex.ch,TRUE,ckwconex.ch,de_DE,+41 41 249 54 22,,+41 41 249 54 11,10260,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,6256,FALSE,,,6000,Luzern,,,1,1,,CKW Conex AG Hauptsitz,,,,,
partner_10265,no-message,,FALSE,Chemin de la Zyma 2,false,Prangins,mse,1197,,,base.ch,Swisslux AG,,contact,,TRUE,,fr_FR,+41 22 9943390,,+41 22 9943399,10265,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,1260,FALSE,,96,,,,,,0,,KM-DUC Electricité SA,,,,qualified,
partner_10272,no-message,,FALSE,Elektro + Telekommunikation,false,Olten,mle,4600,,,base.ch,Swisslux AG,,contact,kaeser@bako.ch,TRUE,,de_DE,+41 62 2056070,Gheidgraben 4,+41 62 2056060,10272,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_17,scenario.partner_category_6",,FALSE,,FALSE,,,4603,,,,1,0,,Käser AG,,,,,
partner_10273,no-message,,FALSE,Elektro + Telekommunikation,false,Rheinfelden,rgl,4310,,,base.ch,Swisslux AG,,contact,ruther@bako.ch,TRUE,www.ruther.ch,de_DE,+41 61 8369967,Magdenerstrasse 2,+41 61 8369966,10273,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_17,scenario.partner_category_6",,FALSE,,FALSE,,,4310,,,,1,0,,Ruther AG,,,,,
partner_10283,warning,"
Zahlungen kontrollieren




",FALSE,Altmannsteinstrasse 39,false,Höri,rgl,8181,,,base.ch,Swisslux AG,,contact,info@goetz-elektro.ch,TRUE,,de_DE,+41 44 864 82 80,,+41 44 864 82 82,10283,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,1,0,,Götz Elektro AG,,,,,
partner_10287,no-message,,FALSE,Tössfeldstrasse 39,false,Winterthur,rgl,8406,,,base.ch,Swisslux AG,,contact,info@altermatt-elektroag.ch,TRUE,,de_DE,+41 52 2021065,,+41 52 2021043,10287,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,8493,FALSE,,,,,,,1,0,,Altermatt Elektro AG,,,,,
partner_10288,warning,"Nur Rechnungsadresse! Nicht an die Adresse liefern!!




",FALSE,Süesswinkel 7,false,Luzern,dla,6004,,,base.ch,Swisslux AG,,contact,,TRUE,www.freycie.ch,de_DE,+41 41 2282895,,+41 41 2282930,10288,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn10d2s,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_23,scenario.partner_category_6",,FALSE,,FALSE,,2769,6002,,,,,0,,Frey + Cie Elektro AG,,,,,
partner_10301,no-message,,FALSE,Dürntnerstrasse 3,false,Hinwil,rgl,8340,,,base.ch,Swisslux AG,,contact,deboni-elektro@bluewin.ch,TRUE,,de_DE,+41 44 9383830,,+41 44 9383838,10301,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,8285,FALSE,,,,,,,1,1,,De Boni Elektro AG,,,,,
partner_10304,no-message,,FALSE,Schwerzistrasse 37,false,Freienbach,dla,8807,,,base.ch,Swisslux AG,,contact,marketing@ewh.ch,TRUE,www.ewh.ch,de_DE,+41 55 415 31 00,,+41 55 415 31 11,10304,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,8029,FALSE,,447,8807,,,,,1,,EW Höfe AG,,,,,
partner_10327,warning,"Achtung: Rechnungsadresse 17563
",FALSE,Bahnhofstrasse 8,false,Sissach,rgl,4450,,,base.ch,Swisslux AG,,contact,,TRUE,,de_DE,+41 61 9769099,,+41 61 9769090,10327,false,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_16,scenario.partner_category_6",,TRUE,4065,TRUE,,,,,branch,,,1,,Schwarz + Partner AG *Filiale gestrichen!*,,,,,
partner_10328,warning,"Auskunft Zahlungen: 041 210 52 52
Keine Lieferungen unter Bestellwert CHF 200 ausl\'f6sen !!! oder bei Bedarf einfach einen PD3 AP  dazulegen !!!!!




",FALSE,Zugerstrasse 9,false,Ebikon,dla,6030,,,base.ch,Swisslux AG,,contact,info@telpro.ch,TRUE,www.telpro.ch,de_DE,+41 41 445 70 69,,+41 41 445 70 60,10328,true,Europe/Zurich,true,10000,,false,always,scenario.account_payment_term_60dn30d3s,,scenario.productpricelist_all_gh_eldas,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_4,,FALSE,,FALSE,,1525,6031,,,,,0,,TELPRO AG,,,,,
partner_10342,warning,"
{\rtf1\deff0\nouicompat\splytwnine\htmautsp\plain\ql\f1\fs20\cf1\plain\ql



",FALSE,Blutzwis 9,false,Kindhausen,rgl,8604,,,base.ch,Swisslux AG,,contact,info@elektrorichi.ch,TRUE,www.elektrorichi.ch,de_DE,+41 44 9974748,,+41 44 9974747,10342,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,1,0,,Elektro Richi,,,,,
partner_10343,no-message,,FALSE,Wengelacher 1,false,Matten b. Interlaken,mle,3800,,,base.ch,Swisslux AG,,contact,info@frey-interlaken.ch,TRUE,,de_DE,+41 33 8210335,,+41 33 8210330,10343,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn10d2s,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_23,scenario.partner_category_6",,FALSE,,FALSE,,,,,,,,1,,Frey + Cie Elektro AG,,,,,
partner_10354,warning,"Nur Lieferadresse, Rechnung mit Kunde Nr. 133692 verrechnen!
",FALSE,Eltop,false,Russikon,rgl,8332,,,base.ch,Swisslux AG,,contact,,TRUE,,de_DE,+41 58 3594819,Kirchgasse 3,+41 58 3594810,10354,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn10d2s,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_21,scenario.partner_category_6",,FALSE,,FALSE,,30,8332,,,,,1,,Elektrizitätswerke des Kt. Zürich,,,,,
partner_10364,warning,"
Nur Lieferadresse, Rechnung mit Kunde Nr. 133692 verrechnen!\lang1031\f1\fs16




",FALSE,Eltop Installationsgruppe Ost,false,Wetzikon ZH,rgl,8623,,,base.ch,Swisslux AG,,contact,,TRUE,,de_DE,+ 41 58 359 74 80,Stationsstrasse 15,+ 41 58 359 71 11,10364,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn10d2s,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_21,scenario.partner_category_30,scenario.partner_category_6",,FALSE,,FALSE,,781,8623,,,,,1,,Elektrizitätswerke des Kt. Zürich,,,,,
partner_10365,warning,"Bahnhofstrasse 5 = Nur RG Adresse!!!
*******************************
Lieferadresse: Werkstrasse 1
************************
",FALSE,Bahnhofstrasse 5,false,Walenstadt,mka,8880,,,base.ch,Swisslux AG,,contact,,TRUE,,de_DE,+41 81 736 41 80,,+41 81 736 41 41,10365,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,158,8880,,,,,1,,Elektrizitäts- und Wasserwerk,,,,,
partner_10367,warning,"
Nur Lieferadresse, Rechnung mit Kunde Nr. 133692 verrechnen!\lang1031\f1




",FALSE,Dreikönigsstrasse 18,true,Zürich,dla,8022,,,base.ch,Swisslux AG,,contact,info@ekz.ch,TRUE,,de_DE,,,+41 58 3595111,10367,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn10d2s,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_10,scenario.partner_category_21,scenario.partner_category_6",,FALSE,,FALSE,,2254,8022,,,,,1,,Elektrizitätswerke des Kt. Zürich,,,,,CHF
partner_10369,no-message,,FALSE,Ebni 482,false,Grub AR,mka,9035,,,base.ch,Swisslux AG,,contact,info@elektrohochreutener.ch,TRUE,,de_DE,+41 71 891 22 75,,+41 71 891 22 20,10369,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,1,0,,Hochreutener Elektro AG,,,,,
partner_10370,no-message,,FALSE,Rietstrasse 38,false,Zollikon,rgl,8702,,,base.ch,Swisslux AG,,contact,info@be-electric.ch,TRUE,www.be-electric.ch,de_DE,+41 44 387 10 38,,+41 44 387 10 30,10370,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,8278,FALSE,,,,,,,1,1,,BE electric AG,,,,,
partner_10373,no-message,,FALSE,Bruggerstrasse 37,false,Wildegg,mle,5103,,,base.ch,Swisslux AG,,contact,,TRUE,www.chestonag.com,de_DE,+41 62 8933305,,+41 62 8932344,10373,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,,1,,Chestonag AG,,,,,
partner_10380,no-message,,FALSE,Geschäftsbereich Elektroinstallation,false,Lenzburg 1,mle,5600,,,base.ch,Swisslux AG,,contact,,TRUE,,de_DE,+41 62 885 75 80,Werkhofstrasse 10,+41 62 885 75 60,10380,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,5600,FALSE,,,5600,,,,,0,,SWL ENERGIE AG,,,,,
partner_10386,no-message,,FALSE,für elektrotechn. Anlagen,false,Winterthur,rgl,8400,,,base.ch,Swisslux AG,,contact,info@elektro-tel.ch,TRUE,,de_DE,+41 52 2335020,Scheideggstrasse 2a,+41 52 2331218,10386,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,8036,FALSE,,,,,,,1,0,,Elektro-Tel AG,,,,,
partner_10387,no-message,,FALSE,Reitweg 13,false,Thun,mle,3600,,,base.ch,Swisslux AG,,contact,info@etag-thun.ch,TRUE,www.etag-thun.ch,de_DE,,,+41 33 2222455,10387,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,3023,FALSE,,,,,,,,0,,BKW ISP AG,,,,,
partner_10396,no-message,,FALSE,Rosenweg 8,false,Baar,dla,6340,,,base.ch,Swisslux AG,,contact,,TRUE,www.scherler-ing.ch,de_DE,+41 41 7663140,,+41 41 7663131,10396,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_10,,FALSE,,FALSE,,,,,,,,1,,Scherler AG,,,,,
partner_10417,no-message,,FALSE,Bischofszellerstrasse 328,false,Arnegg,mka,9212,,,base.ch,Swisslux AG,,contact,info@elektrolehmann.ch,TRUE,www.elektrolehmann.ch,de_DE,+41 71 3851563,,+41 71 3854422,10417,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,9715,FALSE,,,,,,,1,0,,Elektro Lehmann AG,,,,,
partner_10418,no-message,,FALSE,Staatsstrasse 129,false,Oberriet SG,mka,9463,,,base.ch,Swisslux AG,,contact,office@kolbelektro.ch,TRUE,,de_DE,+41 71 7636061,,+41 71 7636060,10418,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_19,scenario.partner_category_6",,TRUE,9214,TRUE,,,,,,,1,1,,Kolb Elektro AG,,,,,
partner_10421,no-message,,FALSE,Karrweg 4,false,Fribourg,mse,1700,,,base.ch,Swisslux AG,,contact,fribourg.etavis@etavis.ch,TRUE,,fr_FR,+41 26 347 13 01,,+41 26 347 13 00,10421,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_60dn45d3s,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,19,1704,,,,,0,,ETAVIS Barboni + Collaud SA,,,,,
partner_10426,no-message,,FALSE,Oberwiesstrasse 14,false,Untereggen,mka,9033,,,base.ch,Swisslux AG,,contact,info@elektro-friberg.ch,TRUE,www.elektro-friberg.ch,de_DE,+41 71 860 04 61,,+41 71 860 04 60,10426,true,Europe/Zurich,true,3000,+41 79 6007213,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,1,0,,Elektro R. Friberg,,,,,
partner_10431,warning,"
10 % Einheitsrabatt




",FALSE,Eichfeldstrasse 3,false,Rapperswil-Jona,rgl,8645,,,base.ch,Swisslux AG,,contact,elektro@winter-gruppe.ch,TRUE,www.winter-gruppe.ch,de_DE,+41 55 2206229,,+41 55 2206220,10431,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn10d2s,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,1,1,,Elektro Winter AG,,,,,
partner_10434,no-message,,FALSE,Alpenstrasse 10,false,Lützelflüh-Goldbach,mle,3432,,,base.ch,Swisslux AG,,contact,,TRUE,,de_DE,+41 34 461 61 88,,+41 34 461 06 61,10434,true,Europe/Zurich,true,3000,+41 77 531052,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,,0,,Elektro Kühni,,,,,
partner_10443,warning,"
Alle Direktbestellungen durch Atel-Filialen m\'fcssen nach R\'fccksprache mit einem Grossisten derer Wahl abgewickelt werden. Gem. Vereinbarung zwischen PGL und Hrn. Baumann, Atel St. Gallen vom 06.05.04




",FALSE,Lindentalstrasse 10,false,St. Gallen,mka,9000,,,base.ch,Swisslux AG,,contact,info.ait.stgallen@alpiq.com,TRUE,www.alpiq-intec.ch,de_DE,+41 71 242 21 21,,+41 71 242 22 22,10443,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_16,scenario.partner_category_30,scenario.partner_category_6",,FALSE,,FALSE,,,9006,,,,,1,,Alpiq InTec Ost AG,,,,,
partner_10450,warning,"
Lieferungen an:
Rotbuchstrasse 2
8006 Z\'fcrich




",FALSE,Seminarstrasse 1,false,Zürich,dla,8057,,,base.ch,Swisslux AG,,contact,info@scherzinger-ag.ch,TRUE,,de_DE,+41 44 368 80 88,,+41 44 368 80 80,10450,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,8215,FALSE,,,,,,,1,0,,Elektro Scherzinger AG,,,,,
partner_10457,no-message,,FALSE,Rickenbacherstrasse 17,false,Ottenbach,dla,8913,,,base.ch,Swisslux AG,,contact,info@elacki.ch,TRUE,,de_DE,+41 44 761 28 29,,+41 44 762 61 41,10457,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,8915,FALSE,,,,,,,,0,,Elektro Ackermann GmbH,,,,,
partner_10458,warning,Otto Fischer verrechne,FALSE,Küttigerstrasse 45,false,Erlinsbach,mle,5018,,,base.ch,Swisslux AG,,contact,info@meier-elektro-ag.ch,TRUE,www.meier-elektro-ag.ch,de_DE,+41 62 844 11 73,,+41 62 844 37 37,10458,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,5076,FALSE,,,,,,,1,0,,J. Meier Elektro AG,,,,,
partner_10460,no-message,,FALSE,Büro/Werkstatt,false,Unterägeri,dla,6314,,,base.ch,Swisslux AG,,contact,info@iae.ch,TRUE,www.iae.ch/shop,de_DE,+41 41 750 48 50,Gewerbestr. 20,+41 41 750 23 23,10460,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,6041,FALSE,,262,6314,,,,,0,,Iten-Arnold Elektro AG,,,,,
partner_10469,no-message,,FALSE,Rte du Dally,false,Châtel-St-Denis,mse,1618,,,base.ch,Swisslux AG,,contact,,TRUE,,fr_FR,+41 21 9482559,,+41 21 9482540,10469,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,,1,,Groupe E Connect SA,,,,,
partner_10478,warning,"Geb\'e4udeleittechnik
Alle Direktbestellungen durch Atel-Filialen m\'fcssen nach R\'fccksprache mit einem Grossisten derer Wahl abgewickelt werden. Gem. Vereinbarung zwischen PGL und Hrn. Baumann, Atel St. Gallen vom 06.05.04




",FALSE,Aarburgerstrasse 39,false,Olten,mle,4600,,,base.ch,Swisslux AG,,contact,,TRUE,www.alpiq-intec.ch,de_DE,+41 62 287 67 87,,+41 62 287 67 67,10478,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_16,scenario.partner_category_6",,FALSE,,FALSE,,,4601,,,,,0,,Alpiq InTec West AG,,,,,
partner_10491,warning,"Direktbestellungen durch Atel-Filialen müssen nach Rücksprache mit einem Grossisten derer Wahl abgewickelt werden. Gem. Vereinbarung zwischen PGL und Hrn. Baumann, Atel St. Gallen vom 06.05.0",FALSE,,false,Marthalen,rgl,8460,,,base.ch,Swisslux AG,,contact,,TRUE,www.alpiq-intec.ch,de_DE,+41 52 3194338,,+41 52 3191968,10491,false,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_16,scenario.partner_category_6",,FALSE,,FALSE,,21,8460,Marthalen,,,,0,,Alpiq InTec Ost AG,,,,,
partner_10492,warning,"
Geh\'f6rt der Etavis-Gruppe

Auftragsrabatte: 20 % +
ab Fr. \tab 2'000\tab 1 %
ab Fr. \tab 5'000 \tab 2 %
ab Fr. \tab 10'000 \tab 3 %
ab Fr. \tab 20'000 \tab 4 %
ab Fr. \tab 30'000\tab 5 %
ab Fr. \tab 40'000\tab 6 %
ab Fr. \tab 50'000\tab 7 %\lang1031\fs16





",FALSE,St. Jakobstrasse 40,false,Muttenz 1,rgl,4132,,,base.ch,Swisslux AG,,contact,muttenz@etavis.ch,TRUE,,de_DE,+41 61 4656566,,+41 61 4656565,10492,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_60dn45d3s,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_15,scenario.partner_category_6",,FALSE,,FALSE,,528,4132,,,,,1,,ETAVIS KRIEGEL + Co. AG,,,,,
partner_10493,no-message,,FALSE,Hauptstrasse 6,false,Kradolf,mka,9214,,,base.ch,Swisslux AG,,contact,info@schoenholzer.ch,TRUE,,de_DE,+41 71 6422571,,+41 71 6449944,10493,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,8254,FALSE,,,,,,,1,0,,Schönholzer Elektro AG,,,,,
partner_10500,warning,"
Lieferschein an Kunde immer faxen!
 
 ab Fr. 200.-- Franko, darunter Fr. 10.-- pro Paket
 
 \lang1031\b\f1\fs18 Zahlungen pr\'fcfen!!!\lang2055\b0\f0\fs17 




",FALSE,Wässeristr. 25,false,Hinwil,rgl,8340,,,base.ch,Swisslux AG,,contact,info@spaelti-ag.ch,TRUE,,de_DE,+41 44 9388092,,+41 44 9388090,10500,true,Europe/Zurich,true,10000,,false,always,scenario.account_payment_term_30dn10d3s,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_4,,FALSE,,FALSE,,,,,,,1,0,,Spälti AG,,,,,
